Active Alarm
Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm AID,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Probable Cause,Clear Info,Related Service(s),(Un)ACK Information,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10,Custom Attribute 11,Custom Attribute 12,Custom Attribute 13,Custom Attribute 14
Minor,Communications Alarm,HGW6927_S_VILLAGE MOLA ALI MAHESAR(177)HGW6927_S_VILLAGE MOLA ALI MAHESAR(177)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2015-10-15 17:15:06BTS(GV4),Alarm Object:CELL;  Site ID:177;  Bts ID:1;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:177,Module No.:5,Index:15;,UnacknowledgedGSM,143454,1440808394771,SUK313Z_MGW_1,SUK313Z(1140),SUK313Z(1140),SUK313Z_MGW_1(1140),SUK313Z_MGW_1,GSM AlarmEquipment Malfunction(315)177,HGW6927_S_VILLAGE MOLA ALI MAHESAR_NEW,CELL,1,HGW6927A_S_VILLAGE MOLA ALI MAHESAR_NEWproduct:gv3,gv3,CRC=83305916/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=SUK313Z#RAISETIME=2015-10-15 17:15:06#CID=1#CNAME=HGW6927A_S_VILLAGE MOLA ALI MAHESAR_NEW,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1140,MEID=1140,GBssFunction=1140,GBtsSiteManager=177,GGsmCell=1
Minor,Communications Alarm,UMD5744__S_Goth Mithal (6)UMD5744__S_Goth Mithal(6)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 02:08:02BTS(GV4),Alarm Object:CELL;  Site ID:6;  Bts ID:1;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:6,Module No.:7,Index:15;,UnacknowledgedGSM,659730,1440832127795,SUK314Z_MGW_2,SUK314Z(1141),SUK314Z(1141),SUK314Z_SUKMGW_1(1141),SUK314Z_MGW_2,GSM AlarmEquipment Malfunction(315)6,UMD5744__S_Goth Mithal ,CELL,1,UMD5744A__S_Goth Mithalproduct:gv3,gv3,CRC=4113777643/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=SUK314Z#RAISETIME=2016-01-25 02:08:02#CID=1#CNAME=UMD5744A__S_Goth Mithal,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1141,MEID=1141,GBssFunction=1141,GBtsSiteManager=6,GGsmCell=1
Minor,Communications Alarm,UMD5744__S_Goth Mithal (6)UMD5744__S_Goth Mithal(6)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 02:08:03BTS(GV4),Alarm Object:CELL;  Site ID:6;  Bts ID:2;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:6,Module No.:7,Index:15;,UnacknowledgedGSM,659731,1440832127796,SUK314Z_MGW_2,SUK314Z(1141),SUK314Z(1141),SUK314Z_SUKMGW_1(1141),SUK314Z_MGW_2,GSM AlarmEquipment Malfunction(315)6,UMD5744__S_Goth Mithal ,CELL,2,UMD5744B__S_Goth Mithalproduct:gv3,gv3,CRC=1815745105/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=SUK314Z#RAISETIME=2016-01-25 02:08:03#CID=2#CNAME=UMD5744B__S_Goth Mithal,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1141,MEID=1141,GBssFunction=1141,GBtsSiteManager=6,GGsmCell=2
Minor,Communications Alarm,UMD5744__S_Goth Mithal (6)UMD5744__S_Goth Mithal(6)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 02:08:04BTS(GV4),Alarm Object:CELL;  Site ID:6;  Bts ID:3;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:6,Module No.:7,Index:15;,UnacknowledgedGSM,659732,1440832127797,SUK314Z_MGW_2,SUK314Z(1141),SUK314Z(1141),SUK314Z_SUKMGW_1(1141),SUK314Z_MGW_2,GSM AlarmEquipment Malfunction(315)6,UMD5744__S_Goth Mithal ,CELL,3,UMD5744C__S_Goth Mithalproduct:gv3,gv3,CRC=456991431/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=SUK314Z#RAISETIME=2016-01-25 02:08:04#CID=3#CNAME=UMD5744C__S_Goth Mithal,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1141,MEID=1141,GBssFunction=1141,GBtsSiteManager=6,GGsmCell=3
Critical,Processing Error Alarm,USUK405ZTE(405),EQRNCID=1,RACKNO=1,SHELFNO=3,SLOTNO=11,CPUNO=1,NodeB is out of service(199083023),NCP link failure,2016-01-25 02:14:37Controller ManagedElement(V4),Alarm Object:NODEB;  NodeB ID:1023;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1023; Logic Position:System No.:0,Module No.:4,Index:0;,Unacknowledged2016-01-25 02:17:01,seen,BSSFMLHR,EMS Server(10.231.250.180),UMTS,468052,1440832128675,129.0.1.1USUK405ZTE__RNC_SUK_1,USUK405ZTE(405),USUK405ZTE__RNC_SUK_1,W AlarmEquipment Malfunction(315)1023,U2UMD5744__S_Goth Mithal,NODEB,1023,U2UMD5744__S_Goth Mithal,CDR,product:wcdma,wcdma,CRC=3596118685/0/0/0#MO=401#OTYPE=UIubLink#NENAME=USUK405ZTE#RAISETIME=2016-01-25 02:14:37,NodeB is out of service,NCP link failure,UIUBLINK,SubNetwork=405,MEID=405,URncFunction=405,UIubLink=1023
Minor,Communications Alarm,RUR0142__S_DhariAzeemKhan(134)RUR0142__S_DhariAzeemKhan(134)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 02:17:26BTS(GV4),Alarm Object:CELL;  Site ID:134;  Bts ID:3;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:134,Module No.:12,Index:15;,UnacknowledgedGSM,291206,1440832128764,RYK316Z_MGW_1,RYK316Z_ZTE_BSC_1_LCK(1138),RYK316Z_ZTE_BSC_1_LCK(1138),RYK316_MGW_1(1138),RYK316Z_MGW_1,GSM AlarmEquipment Malfunction(315)134,RUR0142__S_DhariAzeemKhan,CELL,3,RUR0142C__S_DhariAzeemKhanproduct:gv3,gv3,CRC=3583243533/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=RYK316Z_ZTE_BSC_1_LCK#RAISETIME=2016-01-25 02:17:26#CID=3#CNAME=RUR0142C__S_DhariAzeemKhan,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1138,MEID=1138,GBssFunction=1138,GBtsSiteManager=134,GGsmCell=3
Minor,Communications Alarm,RUR0142__S_DhariAzeemKhan(134)RUR0142__S_DhariAzeemKhan(134)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 02:17:26BTS(GV4),Alarm Object:CELL;  Site ID:134;  Bts ID:2;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:134,Module No.:12,Index:15;,UnacknowledgedGSM,291207,1440832128765,RYK316Z_MGW_1,RYK316Z_ZTE_BSC_1_LCK(1138),RYK316Z_ZTE_BSC_1_LCK(1138),RYK316_MGW_1(1138),RYK316Z_MGW_1,GSM AlarmEquipment Malfunction(315)134,RUR0142__S_DhariAzeemKhan,CELL,2,RUR0142B__S_DhariAzeemKhanproduct:gv3,gv3,CRC=2727658907/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=RYK316Z_ZTE_BSC_1_LCK#RAISETIME=2016-01-25 02:17:26#CID=2#CNAME=RUR0142B__S_DhariAzeemKhan,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1138,MEID=1138,GBssFunction=1138,GBtsSiteManager=134,GGsmCell=2
Minor,Communications Alarm,RUR0142__S_DhariAzeemKhan(134)RUR0142__S_DhariAzeemKhan(134)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 02:17:26BTS(GV4),Alarm Object:CELL;  Site ID:134;  Bts ID:1;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:134,Module No.:12,Index:15;,UnacknowledgedGSM,291208,1440832128766,RYK316Z_MGW_1,RYK316Z_ZTE_BSC_1_LCK(1138),RYK316Z_ZTE_BSC_1_LCK(1138),RYK316_MGW_1(1138),RYK316Z_MGW_1,GSM AlarmEquipment Malfunction(315)134,RUR0142__S_DhariAzeemKhan,CELL,1,RUR0142A__S_DhariAzeemKhanproduct:gv3,gv3,CRC=1000182817/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=RYK316Z_ZTE_BSC_1_LCK#RAISETIME=2016-01-25 02:17:26#CID=1#CNAME=RUR0142A__S_DhariAzeemKhan,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1138,MEID=1138,GBssFunction=1138,GBtsSiteManager=134,GGsmCell=1
Minor,Communications Alarm,RUR4585__S_AddaShikarPur(26)RUR4585__S_AddaShikarPur(26)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 02:23:53BTS(GV4),Alarm Object:CELL;  Site ID:26;  Bts ID:3;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:26,Module No.:4,Index:15;,UnacknowledgedGSM,183615,1440832129587,MUL319Z_MGW_1,MUL319Z(1136),MUL319Z(1136),MUL319Z_MULMGW_1(1136),MUL319Z_MGW_1,GSM AlarmEquipment Malfunction(315)26,RUR4585__S_AddaShikarPur,CELL,3,RUR4585C__S_AddaShikarPurproduct:gv3,gv3,CRC=2920286266/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=MUL319Z#RAISETIME=2016-01-25 02:23:53#CID=3#CNAME=RUR4585C__S_AddaShikarPur,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1136,MEID=1136,GBssFunction=1136,GBtsSiteManager=26,GGsmCell=3
Minor,Communications Alarm,RUR4585__S_AddaShikarPur(26)RUR4585__S_AddaShikarPur(26)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 02:23:53BTS(GV4),Alarm Object:CELL;  Site ID:26;  Bts ID:2;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:26,Module No.:4,Index:15;,UnacknowledgedGSM,183616,1440832129588,MUL319Z_MGW_1,MUL319Z(1136),MUL319Z(1136),MUL319Z_MULMGW_1(1136),MUL319Z_MGW_1,GSM AlarmEquipment Malfunction(315)26,RUR4585__S_AddaShikarPur,CELL,2,RUR4585B__S_AddaShikarPurproduct:gv3,gv3,CRC=3642177708/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=MUL319Z#RAISETIME=2016-01-25 02:23:53#CID=2#CNAME=RUR4585B__S_AddaShikarPur,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1136,MEID=1136,GBssFunction=1136,GBtsSiteManager=26,GGsmCell=2
Minor,Communications Alarm,RUR4585__S_AddaShikarPur(26)RUR4585__S_AddaShikarPur(26)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 02:23:53BTS(GV4),Alarm Object:CELL;  Site ID:26;  Bts ID:1;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:26,Module No.:4,Index:15;,UnacknowledgedGSM,183617,1440832129589,MUL319Z_MGW_1,MUL319Z(1136),MUL319Z(1136),MUL319Z_MULMGW_1(1136),MUL319Z_MGW_1,GSM AlarmEquipment Malfunction(315)26,RUR4585__S_AddaShikarPur,CELL,1,RUR4585A__S_AddaShikarPurproduct:gv3,gv3,CRC=1075734806/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=MUL319Z#RAISETIME=2016-01-25 02:23:53#CID=1#CNAME=RUR4585A__S_AddaShikarPur,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1136,MEID=1136,GBssFunction=1136,GBtsSiteManager=26,GGsmCell=1
Critical,Processing Error Alarm,UMUL403ZTE(403),EQRNCID=1,RACKNO=1,SHELFNO=3,SLOTNO=9,CPUNO=1,Cell is out of service(199083022),The cell CGID reported by the Node B after audit is zero.,2016-01-25 02:34:56Controller ManagedElement(V4),Alarm Object:CELL;  NodeB ID:1030;  Cell ID:31194;  Alarm sub code:8;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:2;  User plane resource Unit ID:60;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:3;  Reserved:48/51/48/51/57; Logic Position:System No.:0,Module No.:3,Index:0;,Unacknowledged2016-01-25 02:48:56,seen,BSSFMLHR,EMS Server(10.231.250.180),UMTS,73524,1440832130566,129.0.1.1UMUL403ZTE__RNC_MUL_1,UMUL403ZTE(403),UMUL403ZTE__RNC_MUL_1,W AlarmEquipment Malfunction(315)1030,U2RUR7274__P_P_NaiBastiNoorwala,CELL,31194,U2RUR72744A__P_P_NaiBastiNoorwala_NEW,CDR,product:wcdma,wcdma,CRC=192278619/0/0/0#MO=401#OTYPE=UIubLink#NENAME=UMUL403ZTE#RAISETIME=2016-01-25 02:34:56,Cell is out of service,The cell CGID reported by the Node B after audit is zero.,UUTRANCELLFDD,SubNetwork=403,MEID=403,URncFunction=403,UUtranCellFDD=31194
Critical,Processing Error Alarm,UMUL403ZTE(403),EQRNCID=1,RACKNO=1,SHELFNO=3,SLOTNO=9,CPUNO=1,Cell is out of service(199083022),The cell CGID reported by the Node B after audit is zero.,2016-01-25 02:34:56Controller ManagedElement(V4),Alarm Object:CELL;  NodeB ID:1030;  Cell ID:31192;  Alarm sub code:8;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:3;  User plane resource Unit ID:75;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:3;  Reserved:48/51/48/51/57; Logic Position:System No.:0,Module No.:3,Index:0;,Unacknowledged2016-01-25 02:48:56,seen,BSSFMLHR,EMS Server(10.231.250.180),UMTS,73525,1440832130568,129.0.1.1UMUL403ZTE__RNC_MUL_1,UMUL403ZTE(403),UMUL403ZTE__RNC_MUL_1,W AlarmEquipment Malfunction(315)1030,U2RUR7274__P_P_NaiBastiNoorwala,CELL,31192,U2RUR72742A__P_P_NaiBastiNoorwala,CDR,product:wcdma,wcdma,CRC=960729817/0/0/0#MO=401#OTYPE=UIubLink#NENAME=UMUL403ZTE#RAISETIME=2016-01-25 02:34:56,Cell is out of service,The cell CGID reported by the Node B after audit is zero.,UUTRANCELLFDD,SubNetwork=403,MEID=403,URncFunction=403,UUtranCellFDD=31192
Critical,Processing Error Alarm,UMUL403ZTE(403),EQRNCID=1,RACKNO=1,SHELFNO=3,SLOTNO=9,CPUNO=1,Cell is out of service(199083022),The cell CGID reported by the Node B after audit is zero.,2016-01-25 02:34:56Controller ManagedElement(V4),Alarm Object:CELL;  NodeB ID:1030;  Cell ID:31191;  Alarm sub code:8;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:2;  User plane resource Unit ID:75;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:3;  Reserved:48/51/48/51/57; Logic Position:System No.:0,Module No.:3,Index:0;,Unacknowledged2016-01-25 02:48:56,seen,BSSFMLHR,EMS Server(10.231.250.180),UMTS,73526,1440832130569,129.0.1.1UMUL403ZTE__RNC_MUL_1,UMUL403ZTE(403),UMUL403ZTE__RNC_MUL_1,W AlarmEquipment Malfunction(315)1030,U2RUR7274__P_P_NaiBastiNoorwala,CELL,31191,U2RUR72741A__P_P_NaiBastiNoorwala,CDR,product:wcdma,wcdma,CRC=3202059798/0/0/0#MO=401#OTYPE=UIubLink#NENAME=UMUL403ZTE#RAISETIME=2016-01-25 02:34:56,Cell is out of service,The cell CGID reported by the Node B after audit is zero.,UUTRANCELLFDD,SubNetwork=403,MEID=403,URncFunction=403,UUtranCellFDD=31191
Minor,Communications Alarm,RUR7274__P_P_NaiBastiNoorwala(59)RUR7274__P_P_NaiBastiNoorwala(59)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 02:35:27BTS(GV4),Alarm Object:CELL;  Site ID:59;  Bts ID:4;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:59,Module No.:10,Index:15;,UnacknowledgedGSM,291212,1440832130574,RYK316Z_MGW_1,RYK316Z_ZTE_BSC_1_LCK(1138),RYK316Z_ZTE_BSC_1_LCK(1138),RYK316_MGW_1(1138),RYK316Z_MGW_1,GSM AlarmEquipment Malfunction(315)59,RUR7274__P_P_NaiBastiNoorwala,CELL,4,RUR7274D__P_P_NaiBastiNoorwala_NEWproduct:gv3,gv3,CRC=3115958164/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=RYK316Z_ZTE_BSC_1_LCK#RAISETIME=2016-01-25 02:35:27#CID=4#CNAME=RUR7274D__P_P_NaiBastiNoorwala_NEW,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1138,MEID=1138,GBssFunction=1138,GBtsSiteManager=59,GGsmCell=4
Minor,Communications Alarm,TRS6160__S_ManGoth_TharoShah(240)TRS6160__S_ManGoth_TharoShah(240)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 02:49:38BTS(GV4),Alarm Object:CELL;  Site ID:240;  Bts ID:3;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:240,Module No.:17,Index:15;,UnacknowledgedGSM,3024377,1440832132512,SUK342Z_SUKMGW_1,SUK342Z_SUKMGW_1(1122),SUK342Z_SUKMGW_1(1122),SUK342Z_SUKMGW_1(1122),SUK342Z_SUKMGW_1,GSM AlarmEquipment Malfunction(315)240,TRS6160__S_ManGoth_TharoShah,CELL,3,TRS6160C__P_ManGoth_TharoShahproduct:gv3,gv3,CRC=1695707557/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=SUK342Z_SUKMGW_1#RAISETIME=2016-01-25 02:49:38#CID=3#CNAME=TRS6160C__P_ManGoth_TharoShah,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1122,MEID=1122,GBssFunction=1122,GBtsSiteManager=240,GGsmCell=3
Minor,Communications Alarm,TRS6160__S_ManGoth_TharoShah(240)TRS6160__S_ManGoth_TharoShah(240)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 02:49:38BTS(GV4),Alarm Object:CELL;  Site ID:240;  Bts ID:2;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:240,Module No.:17,Index:15;,UnacknowledgedGSM,3024378,1440832132513,SUK342Z_SUKMGW_1,SUK342Z_SUKMGW_1(1122),SUK342Z_SUKMGW_1(1122),SUK342Z_SUKMGW_1(1122),SUK342Z_SUKMGW_1,GSM AlarmEquipment Malfunction(315)240,TRS6160__S_ManGoth_TharoShah,CELL,2,TRS6160B__P_ManGoth_TharoShahproduct:gv3,gv3,CRC=303382835/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=SUK342Z_SUKMGW_1#RAISETIME=2016-01-25 02:49:38#CID=2#CNAME=TRS6160B__P_ManGoth_TharoShah,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1122,MEID=1122,GBssFunction=1122,GBtsSiteManager=240,GGsmCell=2
Minor,Communications Alarm,TRS6160__S_ManGoth_TharoShah(240)TRS6160__S_ManGoth_TharoShah(240)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 02:49:38BTS(GV4),Alarm Object:CELL;  Site ID:240;  Bts ID:1;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:240,Module No.:17,Index:15;,UnacknowledgedGSM,3024379,1440832132514,SUK342Z_SUKMGW_1,SUK342Z_SUKMGW_1(1122),SUK342Z_SUKMGW_1(1122),SUK342Z_SUKMGW_1(1122),SUK342Z_SUKMGW_1,GSM AlarmEquipment Malfunction(315)240,TRS6160__S_ManGoth_TharoShah,CELL,1,TRS6160A__P_ManGoth_TharoShahproduct:gv3,gv3,CRC=2333872265/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=SUK342Z_SUKMGW_1#RAISETIME=2016-01-25 02:49:38#CID=1#CNAME=TRS6160A__P_ManGoth_TharoShah,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1122,MEID=1122,GBssFunction=1122,GBtsSiteManager=240,GGsmCell=1
Minor,Communications Alarm,HGW6945_S_KHANDO VILLAGE DIST HALA(262)HGW6945__S_KHANDO VILLAGE DIST HALA(262)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 03:04:41BTS(GV4),Alarm Object:CELL;  Site ID:262;  Bts ID:1;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:262,Module No.:7,Index:15;,UnacknowledgedGSM,1517881,1440832134353,HYD343Z_HYDMGW_1,HYD343Z_HYDMGW_1(1123),HYD343Z_HYDMGW_1(1123),HYD343Z_HYDMGW_1(1123),HYD343Z_HYDMGW_1,GSM AlarmEquipment Malfunction(315)262,HGW6945_S_KHANDO VILLAGE DIST HALA,CELL,1,HGW6945A_S_Khando Village Dist Halaproduct:gv3,gv3,CRC=58377291/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=HYD343Z_HYDMGW_1#RAISETIME=2016-01-25 03:04:41#CID=1#CNAME=HGW6945A_S_Khando Village Dist Hala,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1123,MEID=1123,GBssFunction=1123,GBtsSiteManager=262,GGsmCell=1
Minor,Communications Alarm,HGW6945_S_KHANDO VILLAGE DIST HALA(262)HGW6945__S_KHANDO VILLAGE DIST HALA(262)Cell interruption alarm(199087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2016-01-25 03:04:42BTS(GV4),Alarm Object:CELL;  Site ID:262;  Bts ID:2;  Trx ID:255;  Rack ID:255;  Shelf ID:255;  Panel ID:255; Logic Position:System No.:262,Module No.:7,Index:15;,UnacknowledgedGSM,1517882,1440832134355,HYD343Z_HYDMGW_1,HYD343Z_HYDMGW_1(1123),HYD343Z_HYDMGW_1(1123),HYD343Z_HYDMGW_1(1123),HYD343Z_HYDMGW_1,GSM AlarmEquipment Malfunction(315)262,HGW6945_S_KHANDO VILLAGE DIST HALA,CELL,2,HGW6945B_S_Khando Village Dist Halaproduct:gv3,gv3,CRC=2591266289/0/0/0#MO=401#OTYPE=GBtsSiteManager#NENAME=HYD343Z_HYDMGW_1#RAISETIME=2016-01-25 03:04:42#CID=2#CNAME=HGW6945B_S_Khando Village Dist Hala,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...,GGSMCELL,SubNetwork=1123,MEID=1123,GBssFunction=1123,GBtsSiteManager=262,GGsmCell=2
